STATEFIPS,STATE,zipcode,agi_stub
20,KS,67037,5
20,KS,67037,6
20,KS,67038,1
20,KS,67038,2
20,KS,67038,3
20,KS,67038,4
20,KS,67038,5
20,KS,67038,6
20,KS,67039,1
20,KS,67039,2
20,KS,67039,3
20,KS,67039,4
20,KS,67039,5
20,KS,67039,6
20,KS,67042,1
20,KS,67042,2
20,KS,67042,3
20,KS,67042,4
20,KS,67042,5
20,KS,67042,6
20,KS,67045,1
20,KS,67045,2
20,KS,67045,3
20,KS,67045,4
20,KS,67045,5
20,KS,67045,6
20,KS,67047,1
20,KS,67047,2
20,KS,67047,3
20,KS,67047,4
20,KS,67047,5
20,KS,67047,6
20,KS,67050,1
20,KS,67050,2
20,KS,67050,3
20,KS,67050,4
20,KS,67050,5
20,KS,67050,6
20,KS,67051,1
20,KS,67051,2
20,KS,67051,3
20,KS,67051,4
20,KS,67051,5
20,KS,67051,6
20,KS,67052,1
20,KS,67052,2
20,KS,67052,3
20,KS,67052,4
20,KS,67052,5
20,KS,67052,6
20,KS,67053,1
20,KS,67053,2
20,KS,67053,3
20,KS,67053,4
20,KS,67053,5
20,KS,67053,6
20,KS,67054,1
20,KS,67054,2
20,KS,67054,3
20,KS,67054,4
20,KS,67054,5
20,KS,67054,6
20,KS,67056,1
20,KS,67056,2
20,KS,67056,3
20,KS,67056,4
20,KS,67056,5
20,KS,67056,6
20,KS,67058,1
20,KS,67058,2
20,KS,67058,3
20,KS,67058,4
20,KS,67058,5
20,KS,67058,6
20,KS,67059,1
20,KS,67059,2
20,KS,67059,3
20,KS,67059,4
20,KS,67059,5
20,KS,67059,6
20,KS,67060,1
20,KS,67060,2
20,KS,67060,3
20,KS,67060,4
20,KS,67060,5
20,KS,67060,6
20,KS,67062,1
20,KS,67062,2
20,KS,67062,3
20,KS,67062,4
20,KS,67062,5
20,KS,67062,6
20,KS,67063,1
20,KS,67063,2
20,KS,67063,3
20,KS,67063,4
20,KS,67063,5
20,KS,67063,6
20,KS,67066,1
20,KS,67066,2
20,KS,67066,3
20,KS,67066,4
20,KS,67066,5
20,KS,67066,6
20,KS,67067,1
20,KS,67067,2
20,KS,67067,3
20,KS,67067,4
20,KS,67067,5
20,KS,67067,6
20,KS,67068,1
20,KS,67068,2
20,KS,67068,3
20,KS,67068,4
20,KS,67068,5
20,KS,67068,6
20,KS,67070,1
20,KS,67070,2
20,KS,67070,3
20,KS,67070,4
20,KS,67070,5
20,KS,67070,6
20,KS,67073,1
20,KS,67073,2
20,KS,67073,3
20,KS,67073,4
20,KS,67073,5
20,KS,67073,6
20,KS,67074,1
20,KS,67074,2
20,KS,67074,3
20,KS,67074,4
20,KS,67074,5
20,KS,67074,6
20,KS,67101,1
20,KS,67101,2
20,KS,67101,3
20,KS,67101,4
20,KS,67101,5
20,KS,67101,6
20,KS,67103,1
20,KS,67103,2
20,KS,67103,3
20,KS,67103,4
20,KS,67103,5
20,KS,67103,6
20,KS,67104,1
20,KS,67104,2
20,KS,67104,3
20,KS,67104,4
20,KS,67104,5
20,KS,67104,6
20,KS,67106,1
20,KS,67106,2
20,KS,67106,3
20,KS,67106,4
20,KS,67106,5
20,KS,67106,6
20,KS,67107,1
20,KS,67107,2
20,KS,67107,3
20,KS,67107,4
20,KS,67107,5
20,KS,67107,6
20,KS,67108,1
20,KS,67108,2
20,KS,67108,3
20,KS,67108,4
20,KS,67108,5
20,KS,67108,6
20,KS,67109,1
20,KS,67109,2
20,KS,67109,3
20,KS,67109,4
20,KS,67109,5
20,KS,67109,6
20,KS,67110,1
20,KS,67110,2
20,KS,67110,3
20,KS,67110,4
20,KS,67110,5
20,KS,67110,6
20,KS,67111,1
20,KS,67111,2
20,KS,67111,3
20,KS,67111,4
20,KS,67111,5
20,KS,67111,6
20,KS,67112,1
20,KS,67112,2
20,KS,67112,3
20,KS,67112,4
20,KS,67112,5
20,KS,67112,6
20,KS,67114,1
20,KS,67114,2
20,KS,67114,3
20,KS,67114,4
20,KS,67114,5
20,KS,67114,6
20,KS,67117,1
20,KS,67117,2
20,KS,67117,3
20,KS,67117,4
20,KS,67117,5
20,KS,67117,6
20,KS,67118,1
20,KS,67118,2
20,KS,67118,3
20,KS,67118,4
20,KS,67118,5
20,KS,67118,6
20,KS,67119,1
20,KS,67119,2
20,KS,67119,3
20,KS,67119,4
20,KS,67119,5
20,KS,67119,6
20,KS,67120,1
20,KS,67120,2
20,KS,67120,3
20,KS,67120,4
20,KS,67120,5
20,KS,67120,6
20,KS,67123,1
20,KS,67123,2
20,KS,67123,3
20,KS,67123,4
20,KS,67123,5
20,KS,67123,6
20,KS,67124,1
20,KS,67124,2
20,KS,67124,3
20,KS,67124,4
20,KS,67124,5
20,KS,67124,6
20,KS,67127,1
20,KS,67127,2
20,KS,67127,3
20,KS,67127,4
20,KS,67127,5
20,KS,67127,6
20,KS,67131,1
20,KS,67131,2
20,KS,67131,3
20,KS,67131,4
20,KS,67131,5
20,KS,67131,6
20,KS,67132,1
20,KS,67132,2
20,KS,67132,3
20,KS,67132,4
20,KS,67132,5
20,KS,67132,6
20,KS,67133,1
20,KS,67133,2
20,KS,67133,3
20,KS,67133,4
20,KS,67133,5
20,KS,67133,6
20,KS,67134,1
20,KS,67134,2
20,KS,67134,3
20,KS,67134,4
20,KS,67134,5
20,KS,67134,6
20,KS,67135,1
20,KS,67135,2
20,KS,67135,3
20,KS,67135,4
20,KS,67135,5
20,KS,67135,6
20,KS,67137,1
20,KS,67137,2
20,KS,67137,3
20,KS,67137,4
20,KS,67137,5
20,KS,67137,6
20,KS,67138,1
20,KS,67138,2
20,KS,67138,3
20,KS,67138,4
20,KS,67138,5
20,KS,67138,6
20,KS,67140,1
20,KS,67140,2
20,KS,67140,3
20,KS,67140,4
20,KS,67140,5
20,KS,67140,6
20,KS,67142,1
20,KS,67142,2
20,KS,67142,3
20,KS,67142,4
20,KS,67142,5
20,KS,67142,6
20,KS,67144,1
20,KS,67144,2
20,KS,67144,3
20,KS,67144,4
20,KS,67144,5
20,KS,67144,6
20,KS,67146,1
20,KS,67146,2
20,KS,67146,3
20,KS,67146,4
20,KS,67146,5
20,KS,67146,6
20,KS,67147,1
20,KS,67147,2
20,KS,67147,3
20,KS,67147,4
20,KS,67147,5
20,KS,67147,6
20,KS,67149,1
20,KS,67149,2
20,KS,67149,3
20,KS,67149,4
20,KS,67149,5
20,KS,67149,6
20,KS,67151,1
20,KS,67151,2
20,KS,67151,3
20,KS,67151,4
20,KS,67151,5
20,KS,67151,6
20,KS,67152,1
20,KS,67152,2
20,KS,67152,3
20,KS,67152,4
20,KS,67152,5
20,KS,67152,6
20,KS,67154,1
20,KS,67154,2
20,KS,67154,3
20,KS,67154,4
20,KS,67154,5
20,KS,67154,6
20,KS,67156,1
20,KS,67156,2
20,KS,67156,3
20,KS,67156,4
20,KS,67156,5
20,KS,67156,6
20,KS,67159,1
20,KS,67159,2
20,KS,67159,3
20,KS,67159,4
20,KS,67159,5
20,KS,67159,6
20,KS,67202,1
20,KS,67202,2
20,KS,67202,3
20,KS,67202,4
20,KS,67202,5
20,KS,67202,6
20,KS,67203,1
20,KS,67203,2
20,KS,67203,3
20,KS,67203,4
20,KS,67203,5
20,KS,67203,6
20,KS,67204,1
20,KS,67204,2
20,KS,67204,3
20,KS,67204,4
20,KS,67204,5
20,KS,67204,6
20,KS,67205,1
20,KS,67205,2
20,KS,67205,3
20,KS,67205,4
20,KS,67205,5
20,KS,67205,6
20,KS,67206,1
20,KS,67206,2
20,KS,67206,3
20,KS,67206,4
20,KS,67206,5
20,KS,67206,6
20,KS,67207,1
20,KS,67207,2
20,KS,67207,3
20,KS,67207,4
20,KS,67207,5
20,KS,67207,6
20,KS,67208,1
20,KS,67208,2
20,KS,67208,3
20,KS,67208,4
20,KS,67208,5
20,KS,67208,6
20,KS,67209,1
20,KS,67209,2
20,KS,67209,3
20,KS,67209,4
20,KS,67209,5
20,KS,67209,6
20,KS,67210,1
20,KS,67210,2
20,KS,67210,3
20,KS,67210,4
20,KS,67210,5
20,KS,67210,6
20,KS,67211,1
20,KS,67211,2
20,KS,67211,3
20,KS,67211,4
20,KS,67211,5
20,KS,67211,6
20,KS,67212,1
20,KS,67212,2
20,KS,67212,3
20,KS,67212,4
20,KS,67212,5
20,KS,67212,6
20,KS,67213,1
20,KS,67213,2
20,KS,67213,3
20,KS,67213,4
20,KS,67213,5
20,KS,67213,6
20,KS,67214,1
20,KS,67214,2
20,KS,67214,3
20,KS,67214,4
20,KS,67214,5
20,KS,67214,6
20,KS,67215,1
20,KS,67215,2
20,KS,67215,3
20,KS,67215,4
20,KS,67215,5
20,KS,67215,6
20,KS,67216,1
20,KS,67216,2
20,KS,67216,3
20,KS,67216,4
20,KS,67216,5
20,KS,67216,6
20,KS,67217,1
20,KS,67217,2
20,KS,67217,3
20,KS,67217,4
20,KS,67217,5
20,KS,67217,6
20,KS,67218,1
20,KS,67218,2
20,KS,67218,3
20,KS,67218,4
20,KS,67218,5
20,KS,67218,6
20,KS,67219,1
20,KS,67219,2
20,KS,67219,3
20,KS,67219,4
20,KS,67219,5
20,KS,67219,6
20,KS,67220,1
20,KS,67220,2
20,KS,67220,3
20,KS,67220,4
20,KS,67220,5
20,KS,67220,6
20,KS,67223,1
20,KS,67223,2
20,KS,67223,3
20,KS,67223,4
20,KS,67223,5
20,KS,67223,6
20,KS,67226,1
20,KS,67226,2
20,KS,67226,3
20,KS,67226,4
20,KS,67226,5
20,KS,67226,6
20,KS,67227,1
20,KS,67227,2
20,KS,67227,3
20,KS,67227,4
20,KS,67227,5
20,KS,67227,6
20,KS,67228,1
20,KS,67228,2
20,KS,67228,3
20,KS,67228,4
20,KS,67228,5
20,KS,67228,6
20,KS,67230,1
20,KS,67230,2
20,KS,67230,3
20,KS,67230,4
20,KS,67230,5
20,KS,67230,6
20,KS,67232,1
20,KS,67232,2
20,KS,67232,3
20,KS,67232,4
20,KS,67232,5
20,KS,67232,6
20,KS,67235,1
20,KS,67235,2
20,KS,67235,3
20,KS,67235,4
20,KS,67235,5
20,KS,67235,6
20,KS,67301,1
20,KS,67301,2
20,KS,67301,3
20,KS,67301,4
20,KS,67301,5
20,KS,67301,6
20,KS,67330,1
20,KS,67330,2
20,KS,67330,3
20,KS,67330,4
20,KS,67330,5
20,KS,67330,6
20,KS,67332,1
20,KS,67332,2
20,KS,67332,3
20,KS,67332,4
20,KS,67332,5
20,KS,67332,6
20,KS,67333,1
20,KS,67333,2
20,KS,67333,3
20,KS,67333,4
20,KS,67333,5
20,KS,67333,6
20,KS,67335,1
20,KS,67335,2
20,KS,67335,3
20,KS,67335,4
20,KS,67335,5
20,KS,67335,6
20,KS,67336,1
20,KS,67336,2
20,KS,67336,3
20,KS,67336,4
20,KS,67336,5
20,KS,67336,6
20,KS,67337,1
20,KS,67337,2
20,KS,67337,3
20,KS,67337,4
20,KS,67337,5
20,KS,67337,6
20,KS,67340,1
20,KS,67340,2
20,KS,67340,3
20,KS,67340,4
20,KS,67340,5
20,KS,67340,6
20,KS,67341,1
20,KS,67341,2
20,KS,67341,3
20,KS,67341,4
20,KS,67341,5
20,KS,67341,6
20,KS,67342,1
20,KS,67342,2
20,KS,67342,3
20,KS,67342,4
20,KS,67342,5
20,KS,67342,6
20,KS,67344,1
20,KS,67344,2
20,KS,67344,3
20,KS,67344,4
20,KS,67344,5
20,KS,67344,6
20,KS,67346,1
20,KS,67346,2
20,KS,67346,3
20,KS,67346,4
20,KS,67346,5
20,KS,67346,6
20,KS,67347,1
20,KS,67347,2
20,KS,67347,3
20,KS,67347,4
20,KS,67347,5
20,KS,67347,6
20,KS,67349,1
20,KS,67349,2
20,KS,67349,3
20,KS,67349,4
20,KS,67349,5
20,KS,67349,6
20,KS,67351,1
20,KS,67351,2
20,KS,67351,3
20,KS,67351,4
20,KS,67351,5
20,KS,67351,6
20,KS,67352,1
20,KS,67352,2
20,KS,67352,3
20,KS,67352,4
20,KS,67352,5
20,KS,67352,6
20,KS,67353,1
20,KS,67353,2
20,KS,67353,3
20,KS,67353,4
20,KS,67353,5
20,KS,67353,6
20,KS,67354,1
20,KS,67354,2
20,KS,67354,3
20,KS,67354,4
20,KS,67354,5
20,KS,67354,6
20,KS,67355,1
20,KS,67355,2
20,KS,67355,3
20,KS,67355,4
20,KS,67355,5
20,KS,67355,6
20,KS,67356,1
20,KS,67356,2
20,KS,67356,3
20,KS,67356,4
20,KS,67356,5
20,KS,67356,6
20,KS,67357,1
20,KS,67357,2
20,KS,67357,3
20,KS,67357,4
20,KS,67357,5
20,KS,67357,6
20,KS,67360,1
20,KS,67360,2
20,KS,67360,3
20,KS,67360,4
20,KS,67360,5
20,KS,67360,6
20,KS,67361,1
20,KS,67361,2
20,KS,67361,3
20,KS,67361,4
20,KS,67361,5
20,KS,67361,6
20,KS,67401,1
20,KS,67401,2
20,KS,67401,3
20,KS,67401,4
20,KS,67401,5
20,KS,67401,6
20,KS,67410,1
20,KS,67410,2
20,KS,67410,3
20,KS,67410,4
20,KS,67410,5
20,KS,67410,6
20,KS,67416,1
20,KS,67416,2
20,KS,67416,3
20,KS,67416,4
20,KS,67416,5
20,KS,67416,6
20,KS,67420,1
20,KS,67420,2
20,KS,67420,3
20,KS,67420,4
20,KS,67420,5
20,KS,67420,6
20,KS,67422,1
20,KS,67422,2
20,KS,67422,3
20,KS,67422,4
20,KS,67422,5
20,KS,67422,6
20,KS,67423,1
20,KS,67423,2
20,KS,67423,3
20,KS,67423,4
20,KS,67423,5
20,KS,67423,6
20,KS,67425,1
20,KS,67425,2
20,KS,67425,3
20,KS,67425,4
20,KS,67425,5
20,KS,67425,6
20,KS,67427,1
20,KS,67427,2
20,KS,67427,3
20,KS,67427,4
20,KS,67427,5
20,KS,67427,6
20,KS,67428,1
20,KS,67428,2
20,KS,67428,3
20,KS,67428,4
20,KS,67428,5
20,KS,67428,6
20,KS,67430,1
20,KS,67430,2
20,KS,67430,3
20,KS,67430,4
20,KS,67430,5
20,KS,67430,6
20,KS,67431,1
20,KS,67431,2
20,KS,67431,3
20,KS,67431,4
20,KS,67431,5
20,KS,67431,6
20,KS,67432,1
20,KS,67432,2
20,KS,67432,3
20,KS,67432,4
20,KS,67432,5
20,KS,67432,6
20,KS,67436,1
20,KS,67436,2
20,KS,67436,3
20,KS,67436,4
20,KS,67436,5
20,KS,67436,6
20,KS,67437,1
20,KS,67437,2
20,KS,67437,3
20,KS,67437,4
20,KS,67437,5
20,KS,67437,6
20,KS,67438,1
20,KS,67438,2
20,KS,67438,3
20,KS,67438,4
20,KS,67438,5
20,KS,67438,6
20,KS,67439,1
20,KS,67439,2
20,KS,67439,3
20,KS,67439,4
20,KS,67439,5
20,KS,67439,6
20,KS,67441,1
20,KS,67441,2
20,KS,67441,3
20,KS,67441,4
20,KS,67441,5
20,KS,67441,6
20,KS,67442,1
20,KS,67442,2
20,KS,67442,3
20,KS,67442,4
20,KS,67442,5
20,KS,67442,6
20,KS,67443,1
20,KS,67443,2
20,KS,67443,3
20,KS,67443,4
20,KS,67443,5
20,KS,67443,6
20,KS,67444,1
20,KS,67444,2
20,KS,67444,3
20,KS,67444,4
20,KS,67444,5
20,KS,67444,6
20,KS,67445,1
20,KS,67445,2
20,KS,67445,3
20,KS,67445,4
20,KS,67445,5
20,KS,67445,6
20,KS,67446,1
20,KS,67446,2
20,KS,67446,3
20,KS,67446,4
20,KS,67446,5
20,KS,67446,6
20,KS,67447,1
20,KS,67447,2
20,KS,67447,3
20,KS,67447,4
20,KS,67447,5
20,KS,67447,6
20,KS,67448,1
20,KS,67448,2
20,KS,67448,3
20,KS,67448,4
20,KS,67448,5
20,KS,67448,6
20,KS,67449,1
20,KS,67449,2
20,KS,67449,3
20,KS,67449,4
20,KS,67449,5
20,KS,67449,6
20,KS,67450,1
20,KS,67450,2
20,KS,67450,3
20,KS,67450,4
20,KS,67450,5
20,KS,67450,6
20,KS,67451,1
20,KS,67451,2
20,KS,67451,3
20,KS,67451,4
20,KS,67451,5
20,KS,67451,6
20,KS,67454,1
20,KS,67454,2
20,KS,67454,3
20,KS,67454,4
20,KS,67454,5
20,KS,67454,6
20,KS,67455,1
20,KS,67455,2
20,KS,67455,3
20,KS,67455,4
20,KS,67455,5
20,KS,67455,6
20,KS,67456,1
20,KS,67456,2
20,KS,67456,3
20,KS,67456,4
20,KS,67456,5
20,KS,67456,6
20,KS,67457,1
20,KS,67457,2
20,KS,67457,3
20,KS,67457,4
20,KS,67457,5
20,KS,67457,6
20,KS,67458,1
20,KS,67458,2
20,KS,67458,3
20,KS,67458,4
20,KS,67458,5
20,KS,67458,6
20,KS,67460,1
20,KS,67460,2
20,KS,67460,3
20,KS,67460,4
20,KS,67460,5
20,KS,67460,6
20,KS,67464,1
20,KS,67464,2
20,KS,67464,3
20,KS,67464,4
20,KS,67464,5
20,KS,67464,6
20,KS,67466,1
20,KS,67466,2
20,KS,67466,3
20,KS,67466,4
20,KS,67466,5
20,KS,67466,6
20,KS,67467,1
20,KS,67467,2
20,KS,67467,3
20,KS,67467,4
20,KS,67467,5
20,KS,67467,6
20,KS,67468,1
20,KS,67468,2
20,KS,67468,3
20,KS,67468,4
20,KS,67468,5
20,KS,67468,6
20,KS,67470,1
20,KS,67470,2
20,KS,67470,3
20,KS,67470,4
20,KS,67470,5
20,KS,67470,6
20,KS,67473,1
20,KS,67473,2
20,KS,67473,3
20,KS,67473,4
20,KS,67473,5
20,KS,67473,6
20,KS,67474,1
20,KS,67474,2
20,KS,67474,3
20,KS,67474,4
20,KS,67474,5
20,KS,67474,6
20,KS,67480,1
20,KS,67480,2
20,KS,67480,3
20,KS,67480,4
20,KS,67480,5
20,KS,67480,6
20,KS,67481,1
20,KS,67481,2
20,KS,67481,3
20,KS,67481,4
20,KS,67481,5
20,KS,67481,6
20,KS,67483,1
20,KS,67483,2
20,KS,67483,3
20,KS,67483,4
20,KS,67483,5
20,KS,67483,6
20,KS,67484,1
20,KS,67484,2
20,KS,67484,3
20,KS,67484,4
20,KS,67484,5
20,KS,67484,6
20,KS,67485,1
20,KS,67485,2
20,KS,67485,3
20,KS,67485,4
20,KS,67485,5
20,KS,67485,6
20,KS,67487,1
20,KS,67487,2
20,KS,67487,3
20,KS,67487,4
20,KS,67487,5
20,KS,67487,6
20,KS,67490,1
20,KS,67490,2
20,KS,67490,3
20,KS,67490,4
20,KS,67490,5
20,KS,67490,6
20,KS,67491,1
20,KS,67491,2
20,KS,67491,3
20,KS,67491,4
20,KS,67491,5
20,KS,67491,6
20,KS,67492,1
20,KS,67492,2
20,KS,67492,3
20,KS,67492,4
20,KS,67492,5
20,KS,67492,6
20,KS,67501,1
20,KS,67501,2
20,KS,67501,3
20,KS,67501,4
20,KS,67501,5
20,KS,67501,6
20,KS,67502,1
20,KS,67502,2
20,KS,67502,3
20,KS,67502,4
20,KS,67502,5
20,KS,67502,6
20,KS,67505,1
20,KS,67505,2
20,KS,67505,3
20,KS,67505,4
20,KS,67505,5
20,KS,67505,6
20,KS,67510,1
20,KS,67510,2
20,KS,67510,3
20,KS,67510,4
20,KS,67510,5
20,KS,67510,6
20,KS,67511,1
20,KS,67511,2
20,KS,67511,3
20,KS,67511,4
20,KS,67511,5
20,KS,67511,6
20,KS,67514,1
20,KS,67514,2
20,KS,67514,3
20,KS,67514,4
20,KS,67514,5
20,KS,67514,6
20,KS,67516,1
20,KS,67516,2
20,KS,67516,3
20,KS,67516,4
20,KS,67516,5
20,KS,67516,6
20,KS,67520,1
20,KS,67520,2
20,KS,67520,3
20,KS,67520,4
20,KS,67520,5
20,KS,67520,6
20,KS,67522,1
20,KS,67522,2
20,KS,67522,3
20,KS,67522,4
20,KS,67522,5
20,KS,67522,6
20,KS,67523,1
20,KS,67523,2
20,KS,67523,3
20,KS,67523,4
20,KS,67523,5
20,KS,67523,6
20,KS,67524,1
20,KS,67524,2
20,KS,67524,3
20,KS,67524,4
20,KS,67524,5
20,KS,67524,6
20,KS,67525,1
20,KS,67525,2
20,KS,67525,3
20,KS,67525,4
20,KS,67525,5
20,KS,67525,6
20,KS,67526,1
20,KS,67526,2
20,KS,67526,3
20,KS,67526,4
20,KS,67526,5
20,KS,67526,6
20,KS,67529,1
20,KS,67529,2
20,KS,67529,3
20,KS,67529,4
20,KS,67529,5
20,KS,67529,6
20,KS,67530,1
20,KS,67530,2
20,KS,67530,3
20,KS,67530,4
20,KS,67530,5
20,KS,67530,6
20,KS,67543,1
20,KS,67543,2
20,KS,67543,3
20,KS,67543,4
20,KS,67543,5
20,KS,67543,6
20,KS,67544,1
20,KS,67544,2
20,KS,67544,3
20,KS,67544,4
20,KS,67544,5
20,KS,67544,6
20,KS,67546,1
20,KS,67546,2
20,KS,67546,3
20,KS,67546,4
20,KS,67546,5
20,KS,67546,6
20,KS,67547,1
20,KS,67547,2
20,KS,67547,3
20,KS,67547,4
20,KS,67547,5
20,KS,67547,6
20,KS,67548,1
20,KS,67548,2
20,KS,67548,3
20,KS,67548,4
20,KS,67548,5
20,KS,67548,6
20,KS,67550,1
20,KS,67550,2
20,KS,67550,3
20,KS,67550,4
20,KS,67550,5
20,KS,67550,6
20,KS,67552,1
20,KS,67552,2
20,KS,67552,3
20,KS,67552,4
20,KS,67552,5
20,KS,67552,6
20,KS,67554,1
20,KS,67554,2
20,KS,67554,3
20,KS,67554,4
20,KS,67554,5
20,KS,67554,6
20,KS,67556,1
20,KS,67556,2
20,KS,67556,3
20,KS,67556,4
20,KS,67556,5
20,KS,67556,6
20,KS,67557,1
20,KS,67557,2
20,KS,67557,3
20,KS,67557,4
20,KS,67557,5
20,KS,67557,6
20,KS,67560,1
20,KS,67560,2
20,KS,67560,3
20,KS,67560,4
20,KS,67560,5
20,KS,67560,6
20,KS,67561,1
20,KS,67561,2
20,KS,67561,3
20,KS,67561,4
20,KS,67561,5
20,KS,67561,6
20,KS,67563,1
20,KS,67563,2
20,KS,67563,3
20,KS,67563,4
20,KS,67563,5
20,KS,67563,6
20,KS,67564,1
20,KS,67564,2
20,KS,67564,3
20,KS,67564,4
20,KS,67564,5
20,KS,67564,6
20,KS,67565,1
20,KS,67565,2
20,KS,67565,3
20,KS,67565,4
20,KS,67565,5
20,KS,67565,6
20,KS,67566,1
20,KS,67566,2
20,KS,67566,3
20,KS,67566,4
20,KS,67566,5
20,KS,67566,6
20,KS,67567,1
20,KS,67567,2
20,KS,67567,3
20,KS,67567,4
20,KS,67567,5
20,KS,67567,6
20,KS,67568,1
20,KS,67568,2
20,KS,67568,3
20,KS,67568,4
20,KS,67568,5
20,KS,67568,6
20,KS,67570,1
20,KS,67570,2
20,KS,67570,3
20,KS,67570,4
20,KS,67570,5
20,KS,67570,6
20,KS,67572,1
20,KS,67572,2
20,KS,67572,3
20,KS,67572,4
20,KS,67572,5
20,KS,67572,6
20,KS,67574,1
20,KS,67574,2
20,KS,67574,3
20,KS,67574,4
20,KS,67574,5
20,KS,67574,6
20,KS,67575,1
20,KS,67575,2
20,KS,67575,3
20,KS,67575,4
20,KS,67575,5
20,KS,67575,6
20,KS,67576,1
20,KS,67576,2
20,KS,67576,3
20,KS,67576,4
20,KS,67576,5
20,KS,67576,6
20,KS,67578,1
20,KS,67578,2
20,KS,67578,3
20,KS,67578,4
20,KS,67578,5
20,KS,67578,6
20,KS,67579,1
20,KS,67579,2
20,KS,67579,3
20,KS,67579,4
20,KS,67579,5
20,KS,67579,6
20,KS,67581,1
20,KS,67581,2
20,KS,67581,3
20,KS,67581,4
20,KS,67581,5
20,KS,67581,6
20,KS,67583,1
20,KS,67583,2
20,KS,67583,3
20,KS,67583,4
20,KS,67583,5
20,KS,67583,6
20,KS,67584,1
20,KS,67584,2
20,KS,67584,3
20,KS,67584,4
20,KS,67584,5
20,KS,67584,6
20,KS,67601,1
20,KS,67601,2
20,KS,67601,3
20,KS,67601,4
20,KS,67601,5
20,KS,67601,6
20,KS,67621,1
20,KS,67621,2
20,KS,67621,3
20,KS,67621,4
20,KS,67621,5
20,KS,67621,6
20,KS,67622,1
20,KS,67622,2
20,KS,67622,3
20,KS,67622,4
20,KS,67622,5
20,KS,67622,6
20,KS,67623,1
20,KS,67623,2
20,KS,67623,3
20,KS,67623,4
20,KS,67623,5
20,KS,67623,6
20,KS,67625,1
20,KS,67625,2
20,KS,67625,3
20,KS,67625,4
20,KS,67625,5
20,KS,67625,6
20,KS,67632,1
20,KS,67632,2
20,KS,67632,3
20,KS,67632,4
20,KS,67632,5
20,KS,67632,6
20,KS,67634,1
20,KS,67634,2
20,KS,67634,3
20,KS,67634,4
20,KS,67634,5
20,KS,67634,6
20,KS,67637,1
20,KS,67637,2
20,KS,67637,3
20,KS,67637,4
20,KS,67637,5
20,KS,67637,6
20,KS,67638,1
20,KS,67638,2
20,KS,67638,3
20,KS,67638,4
20,KS,67638,5
20,KS,67638,6
20,KS,67640,1
20,KS,67640,2
20,KS,67640,3
20,KS,67640,4
20,KS,67640,5
20,KS,67640,6
20,KS,67642,1
20,KS,67642,2
20,KS,67642,3
20,KS,67642,4
20,KS,67642,5
20,KS,67642,6
20,KS,67643,1
20,KS,67643,2
20,KS,67643,3
20,KS,67643,4
20,KS,67643,5
20,KS,67643,6
20,KS,67644,1
20,KS,67644,2
20,KS,67644,3
20,KS,67644,4
20,KS,67644,5
20,KS,67644,6
20,KS,67645,1
20,KS,67645,2
20,KS,67645,3
20,KS,67645,4
20,KS,67645,5
20,KS,67645,6
20,KS,67646,1
20,KS,67646,2
20,KS,67646,3
20,KS,67646,4
20,KS,67646,5
20,KS,67646,6
20,KS,67647,1
20,KS,67647,2
20,KS,67647,3
20,KS,67647,4
20,KS,67647,5
20,KS,67647,6
20,KS,67648,1
20,KS,67648,2
20,KS,67648,3
20,KS,67648,4
20,KS,67648,5
20,KS,67648,6
20,KS,67649,1
20,KS,67649,2
20,KS,67649,3
20,KS,67649,4
20,KS,67649,5
20,KS,67649,6
20,KS,67650,1
20,KS,67650,2
20,KS,67650,3
20,KS,67650,4
20,KS,67650,5
20,KS,67650,6
20,KS,67651,1
20,KS,67651,2
20,KS,67651,3
20,KS,67651,4
20,KS,67651,5
20,KS,67651,6
20,KS,67653,1
20,KS,67653,2
20,KS,67653,3
20,KS,67653,4
20,KS,67653,5
20,KS,67653,6
20,KS,67654,1
20,KS,67654,2
20,KS,67654,3
20,KS,67654,4
20,KS,67654,5
20,KS,67654,6
20,KS,67657,1
20,KS,67657,2
20,KS,67657,3
20,KS,67657,4
20,KS,67657,5
20,KS,67657,6
20,KS,67661,1
20,KS,67661,2
20,KS,67661,3
20,KS,67661,4
20,KS,67661,5
20,KS,67661,6
20,KS,67663,1
20,KS,67663,2
20,KS,67663,3
20,KS,67663,4
20,KS,67663,5
20,KS,67663,6
20,KS,67664,1
20,KS,67664,2
20,KS,67664,3
20,KS,67664,4
20,KS,67664,5
20,KS,67664,6
20,KS,67665,1
20,KS,67665,2
20,KS,67665,3
20,KS,67665,4
20,KS,67665,5
20,KS,67665,6
20,KS,67667,1
20,KS,67667,2
20,KS,67667,3
20,KS,67667,4
20,KS,67667,5
20,KS,67667,6
20,KS,67669,1
20,KS,67669,2
20,KS,67669,3
20,KS,67669,4
20,KS,67669,5
20,KS,67669,6
20,KS,67671,1
20,KS,67671,2
20,KS,67671,3
20,KS,67671,4
20,KS,67671,5
20,KS,67671,6
20,KS,67672,1
20,KS,67672,2
20,KS,67672,3
20,KS,67672,4
20,KS,67672,5
20,KS,67672,6
20,KS,67701,1
20,KS,67701,2
20,KS,67701,3
20,KS,67701,4
20,KS,67701,5
20,KS,67701,6
20,KS,67730,1
20,KS,67730,2
20,KS,67730,3
20,KS,67730,4
20,KS,67730,5
20,KS,67730,6
20,KS,67731,1
20,KS,67731,2
20,KS,67731,3
